,ProductName,EngineVersion,AppVersion,AvSigVersion,Platform,Processor,OsVer,OsPlatformSubRelease,OsBuildLab,SkuEdition,PuaMode,Census_MDC2FormFactor,Census_DeviceFamily,Census_ProcessorClass,Census_PrimaryDiskTypeName,Census_ChassisTypeName,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSWUAutoUpdateOptionsName,Census_GenuineStateName,Census_ActivationChannel,Census_FlightRing,OsBuildLab_platform,OsBuildLab_release,IsBeta,RtpStateBitfield,IsSxsPassiveMode,HasTpm,AutoSampleOptIn,Census_HasOpticalDiskDrive,Census_IsPortableOperatingSystem,Census_IsSecureBootEnabled,Census_IsTouchEnabled,Census_IsPenCapable,HasDetections,EngineVersion_major,EngineVersion_minor,EngineVersion_build2,AppVersion_major,AppVersion_minor,AvSigVersion_major,AvSigVersion_build2,Census_OSVersion_major,Census_OSVersion_minor,OsVer_major,OsVer_minor,OsVer_build1,OsVer_build2,CountryIdentifier,LocaleEnglishNameIdentifier,OsBuild,OsSuite,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSUILocaleIdentifier,EngineVersion_build1,AppVersion_build1,AppVersion_build2,AvSigVersion_minor,AvSigVersion_build1,Census_OSVersion_build1,Census_OSVersion_build2,OsBuildLab_major,OsBuildLab_minor,OsBuildLab_build2,OsBuildLab_build1,DefaultBrowsersIdentifier,AVProductsInstalled,AVProductsEnabled,OrganizationIdentifier,GeoNameIdentifier,IsProtected,SMode,IeVerIdentifier,Firewall,UacLuaenable,Census_OEMNameIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_TotalPhysicalRAM,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_OSInstallLanguageIdentifier,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,RtpStateBitfield_wasna,EngineVersion_combined,AppVersion_combined,AvSigVersion_combined,AVProductStatesIdentifier,CityIdentifier,Census_OEMModelIdentifier,Census_PrimaryDiskTotalCapacity,Census_SystemVolumeTotalCapacity,Census_InternalBatteryNumberOfCharges,Census_FirmwareVersionIdentifier,Census_OSVersion_combined,OsVer_combined,OsBuildLab_combined
10,1,18,33,81,0,0,0,4,51,6,0,5,0,1,0,7,2,6,75,0,4,7,7,7,2,1,2,1,-0.34433738202842923,0.33389229716650226,0,7,0,1,0,0,0,0,0,0,0,1,1,1,4,18,1,0,10,0,10,0,0,0,-0.2665677217728677,-0.8253577311209992,0.6815514438785905,256,0.6924503113591931,165,-0.6805763662530703,15100,1807,18075,273,894,17134,165,0.6815514438785905,-0.340543920443996,0.13374591515816325,180410,,1.0,1.0,27.0,-0.6339586246462824,1.0,0.0,0.25671688781054586,1.0,1.0,,0.03386730747981704,5.0,-0.11575249230840247,-0.46367520733499273,-0.5861277120401698,-0.5486622891322941,-0.6624796297260963,-0.6598003479474752,,0.0,,,,0.0,0.0,1.0,0.08530990562097444,0.0,10020.0,40030.0,10270.0,0.42396873556549164,1.3080494801446998,,-0.5281435640652551,-0.1804303198664093,-0.6205302016690467,,100017.13,100000.0,171340180.0
11,1,18,33,73,0,0,0,4,51,6,0,5,0,1,0,7,2,6,75,0,4,7,7,6,2,1,0,1,-0.34433738202842923,0.33389229716650226,0,7,0,1,0,0,0,1,0,0,0,1,1,1,4,18,1,0,10,0,10,0,0,0,-0.3773474684132188,-1.0458451036377399,0.6815514438785905,256,0.6924503113591931,165,-0.026622260684749103,15100,1807,18075,273,1478,17134,165,0.6815514438785905,-0.340543920443996,0.13374591515816325,180410,,2.0,1.0,18.0,-1.252071093278538,1.0,0.0,0.25671688781054586,1.0,1.0,-1.1846486059425294,0.03386730747981704,5.0,0.010700345812621546,-0.46367520733499273,-0.22059493282977094,-0.5486622891322941,-0.6624796297260963,0.08042713044957937,,0.0,,0.7281381530099923,,0.0,0.0,0.0,-1.0060215997962783,0.0,10020.0,40030.0,10270.0,-2.724132517444808,1.1674351439075248,1.0314852276390047,-0.04045733959762575,0.46177542316476533,-0.6205302016690467,1.3301157656521228,100017.13,100000.0,171340180.0
12,1,18,33,88,0,0,0,4,51,4,0,5,0,1,1,5,2,4,77,0,4,1,1,8,2,1,0,1,-0.34433738202842923,0.33389229716650226,0,7,0,1,0,0,0,1,0,0,1,1,1,1,4,18,1,0,10,0,10,0,0,0,-0.0450082284921655,0.20358334062379055,0.6815514438785905,768,0.6924503113591931,191,0.4163789076034685,15100,1807,18075,273,1749,17134,191,0.6815514438785905,-0.340543920443996,0.13374591515816325,180410,,1.0,1.0,27.0,-0.4204288627551397,1.0,0.0,0.25671688781054586,1.0,1.0,1.361067736887803,0.03386730747981704,5.0,0.3122417290242942,0.5778198892144581,-0.22059493282977094,1.312928554561665,0.9748409828102415,0.4505408696481067,,0.0,0.0,-1.157085435587031,0.0,0.0,0.0,0.0,-1.4425542019631794,0.0,10020.0,40030.0,10270.0,0.42396873556549164,-0.9073375152683054,-1.2776156010162567,-1.0483412566901196,-0.7911923074384937,-0.6205300577146394,0.8029696271755203,100017.13,100000.0,171340180.0
13,1,18,32,90,0,0,0,4,51,4,0,5,0,1,0,7,2,6,75,0,4,1,1,1,2,1,2,1,-0.34433738202842923,0.33389229716650226,0,0,1,1,0,0,0,0,0,0,0,1,1,1,4,18,1,0,10,0,10,0,0,0,1.0786149160028242,-0.7224636239465202,0.6815514438785905,768,0.6924503113591931,165,-0.6805763662530703,15100,1806,18062,273,309,17134,165,0.6815514438785905,-0.340543920443996,0.13374591515816325,180410,,2.0,1.0,27.0,0.6135047211388152,1.0,0.0,0.25671688781054586,1.0,1.0,-1.223989544086859,2.1336403712284735,5.0,0.5554202638724173,0.5778198892144581,0.0653660849198608,1.312928554561665,0.9748409828102415,-0.6598003479474752,,0.0,,-1.157085435587031,,0.0,0.0,0.0,-1.4425542019631794,0.0,10020.0,40030.0,10270.0,-3.0405892694835996,1.1085884505920829,-0.25358233342653563,-0.04045733959762575,-0.46168195123860395,1.6115256514761434,0.1490707824840089,100017.13,100000.0,171340180.0
14,1,18,33,182,0,0,0,4,51,4,0,5,0,1,0,7,2,2,78,0,4,1,1,6,2,1,2,1,-0.34433738202842923,0.33389229716650226,0,7,0,1,0,0,0,1,0,0,1,1,1,1,4,18,1,0,10,0,10,0,0,0,0.6038445732584623,-0.6636669912753893,0.6815514438785905,768,0.6924503113591931,228,-0.6805763662530703,15100,1807,18075,273,1729,17134,228,0.6815514438785905,-0.340543920443996,0.13374591515816325,180410,,1.0,1.0,27.0,0.10777633771242418,1.0,0.0,0.25671688781054586,1.0,1.0,1.7787969710021367,0.03386730747981704,5.0,0.2319928125244136,0.057072340939732714,0.9879011943556293,1.312928554561665,0.9748409828102415,-0.6598003479474752,0.0,0.0,0.0,2.280943089511405,0.0,0.0,0.0,0.0,0.5218425077878756,0.0,10020.0,40030.0,10270.0,0.42396873556549164,0.12575113626843015,0.9350525271288023,0.6368810094017554,0.7742030449123737,-0.6205302016690467,-1.2284749076712966,100017.13,100000.0,171340180.0
15,1,6,28,0,0,0,0,4,51,4,0,5,0,1,0,7,2,4,75,0,4,1,1,6,2,1,2,1,-0.34433738202842923,0.33389229716650226,0,0,0,1,0,0,0,1,0,0,0,1,1,0,4,13,1,0,10,0,10,0,0,0,0.6671472856243772,-0.7518619402820856,0.6815514438785905,768,0.6924503113591931,165,-0.6805763662530703,12902,17134,228,225,288,17134,165,0.6815514438785905,-0.340543920443996,0.13374591515816325,180410,,2.0,1.0,18.0,0.09653792919183772,1.0,0.0,0.25671688781054586,1.0,1.0,-1.1846486059425294,-1.0160192243945112,5.0,-0.4756567238836247,-0.46367520733499273,-0.22059493282977094,-0.5486622891322941,-0.6624796297260963,-0.6598003479474752,,0.0,0.0,0.7281381530099923,0.0,0.0,0.0,1.0,-1.4425542019631794,1.0,10020.0,40030.0,10220.0,-2.493397216165977,1.5908427919095498,-0.7362962509347984,-0.04045733959762575,-0.3688386452630299,-0.6205302016690467,1.3108874481440291,100017.13,100000.0,171340180.0
16,1,8,33,334,0,0,0,4,51,4,0,5,0,1,0,7,2,4,78,0,4,1,1,6,2,1,0,1,-0.34433738202842923,0.33389229716650226,0,7,0,1,0,0,0,1,0,0,0,1,1,1,4,18,1,0,10,0,10,0,0,0,0.08159719623966431,1.746994948240975,0.6815514438785905,768,0.6924503113591931,228,1.6188106501000592,15200,1807,18075,275,1665,17134,228,0.6815514438785905,-0.340543920443996,0.13374591515816325,180410,,2.0,1.0,27.0,0.849511300071131,1.0,0.0,0.25671688781054586,1.0,1.0,-1.2275659930090705,0.03386730747981704,5.0,-0.008753936975228303,0.057072340939732714,-0.22059493282977094,1.312928554561665,0.9748409828102415,1.6534105220433204,0.0,0.0,0.0,-1.157085435587031,0.0,0.0,0.0,0.0,-1.4425542019631794,0.0,10020.0,40030.0,10280.0,-0.005607122197704493,-1.01558210618383,1.2138514633498658,-0.04045733959762575,-0.5088560580058367,-0.6205301658103676,1.6328257169882652,100017.13,100000.0,171340180.0
17,1,3,27,20,0,0,0,4,51,6,0,5,0,1,0,7,2,6,77,0,4,7,7,2,2,1,3,1,-0.34433738202842923,0.33389229716650226,0,7,0,1,0,0,0,0,0,0,1,1,1,4,4,13,1,0,10,0,10,0,0,0,1.6483393272960585,-0.6636669912753893,0.6815514438785905,256,0.6924503113591931,191,-0.7016716599810806,14600,17134,191,263,48,17134,191,0.6815514438785905,-0.340543920443996,0.13374591515816325,180410,,1.0,1.0,,1.141709921606379,0.0,,0.25671688781054586,1.0,1.0,-1.2275659930090705,0.03386730747981704,5.0,0.22469745647896988,-0.46367520733499273,-0.22059493282977094,-0.5486622891322941,-0.6624796297260963,-0.752328782747107,,0.0,,-1.157085435587031,,0.0,0.0,0.0,-1.4425542019631794,0.0,10020.0,40030.0,10264.0,1.0691973471775977,-0.46954331378999126,1.2134661728797909,1.3142221988229572,-0.44630749023155064,1.6115256514761434,1.6252522994791812,100017.13,100000.0,171340180.0
18,1,8,33,303,0,0,0,3,49,4,0,5,0,1,0,7,2,6,45,0,3,3,3,8,3,1,0,1,-0.34433738202842923,0.012223417429987558,0,7,0,1,0,0,0,1,0,0,1,1,1,1,4,18,1,0,10,0,10,0,0,0,0.7621013541732496,-0.6636669912753893,0.3301555707361545,768,0.30171977808812606,492,-0.6805763662530703,15200,1807,18075,275,798,16299,492,0.3301555707361545,-0.2561518661050246,0.5364084665838518,180502,,2.0,1.0,,1.141709921606379,1.0,0.0,-0.1864386813828986,1.0,1.0,-1.2275659930090705,0.03386730747981704,5.0,1.3579094288712237,-0.46367520733499273,-0.47547323125879054,-0.5486622891322941,-0.6624796297260963,-0.6598003479474752,,0.0,,-1.157085435587031,,0.0,0.0,1.0,-1.4425542019631794,0.0,10020.0,40030.0,10270.0,-0.005607122197704493,,1.210892982954647,-0.04045733959762575,0.46005359199378143,-0.6205300992899195,1.5896980520113855,100016.3,100000.0,162990610.0
19,1,8,22,251,0,0,0,3,49,4,0,5,0,1,1,7,2,6,49,0,3,3,3,3,5,1,0,1,-0.34433738202842923,0.012223417429987558,0,7,0,1,0,0,0,1,0,0,0,1,1,1,4,12,1,0,10,0,10,0,0,0,0.7146243198988135,1.6294016828987135,0.3301555707361545,768,0.30171977808812606,611,-0.6172904850690392,15200,16299,15,275,383,16299,611,0.3301555707361545,-0.2561518661050246,0.5364084665838518,180502,,1.0,1.0,18.0,0.2875908740418076,1.0,0.0,-0.1864386813828986,1.0,1.0,-1.1846486059425294,0.03386730747981704,5.0,0.059336052782246164,-0.46367520733499273,-0.22059493282977094,-0.5486622891322941,-0.6624796297260963,-0.5672719131478434,,0.0,,0.7281381530099923,,0.0,0.0,1.0,0.5218425077878756,0.0,10020.0,40030.0,10270.0,0.42396873556549164,0.013381587223404523,-0.7406995705927986,1.3142165179793162,2.076324310243209,-0.6205302016690467,1.3243563403607834,100016.3,100000.0,162990610.0
20,1,5,4,33,0,1,0,5,5,4,0,3,0,1,1,7,4,4,86,1,6,3,3,3,5,1,0,0,2.904128486164299,0.9772300566395314,0,7,0,1,0,0,0,0,1,0,0,1,1,3,4,8,1,0,10,0,10,0,0,0,-0.2665677217728677,-0.8253577311209992,-2.2196738847968027,768,-2.5335332771087553,17443,-0.6805763662530703,14800,10240,17443,267,535,10240,17443,-2.2196738847968027,3.0826333162544666,2.2090067571213265,170602,,1.0,1.0,27.0,-0.6339586246462824,1.0,0.0,-1.6045365028019207,1.0,1.0,0.6457779524454506,0.03386730747981704,5.0,-0.6507452689742733,-0.9844227556097181,-0.8410060104691893,-0.5486622891322941,-0.6624796297260963,-0.6598003479474752,,0.0,0.0,0.5323299058851807,0.0,0.0,1.0,0.0,0.08530990562097444,0.0,10020.0,40030.0,10264.0,0.42396873556549164,-1.0788585574905587,-0.5957615519749385,-1.3110916367719716,-1.0544494473013308,-0.6205302011493556,0.5257462664986906,100010.26,100000.0,102417620.0
21,1,8,33,323,0,0,0,4,51,6,0,5,0,1,0,5,2,6,78,0,4,8,7,7,2,1,2,1,-0.34433738202842923,0.33389229716650226,0,7,0,1,0,0,0,0,0,0,1,1,1,1,4,18,1,0,10,0,10,0,0,0,0.7779270322647284,-0.6636669912753893,0.6815514438785905,256,0.6924503113591931,228,-0.6805763662530703,15200,1807,18075,275,611,17134,228,0.6815514438785905,-0.340543920443996,0.13374591515816325,180410,,1.0,1.0,,1.141709921606379,1.0,0.0,0.25671688781054586,1.0,1.0,-0.570929970890991,0.03386730747981704,5.0,0.8277802229023151,0.5778198892144581,-0.4593102172120722,-0.5486622891322941,-0.6624796297260963,-0.6598003479474752,,0.0,,-0.1871515602943596,,0.0,0.0,0.0,0.7401088088713261,0.0,10020.0,40030.0,10270.0,0.42396873556549164,-0.07820061124783065,1.1749096051244272,-0.04045733959762575,-0.849497307051221,-0.6205302016690467,-1.4560855811928095,100017.13,100000.0,171340180.0
22,1,18,31,196,0,0,0,3,49,4,0,5,0,1,0,5,2,4,47,0,3,1,1,6,0,1,2,1,-0.34433738202842923,0.012223417429987558,0,7,0,1,0,0,0,1,0,0,1,1,1,1,4,16,1,0,10,0,10,0,0,0,0.7621013541732496,-0.7371627821143029,0.3301555707361545,768,0.30171977808812606,547,-0.6805763662530703,15100,17656,18052,273,489,16299,547,0.3301555707361545,-0.2561518661050246,0.5364084665838518,180502,,2.0,1.0,,0.2988292825623941,1.0,0.0,-0.1864386813828986,1.0,1.0,-0.570929970890991,0.03386730747981704,5.0,0.3122417290242942,-0.46367520733499273,-0.47547323125879054,-0.5486622891322941,-0.6624796297260963,-0.6598003479474752,0.0,0.0,0.0,-0.1871515602943596,0.0,0.0,0.0,0.0,-1.4425542019631794,0.0,10020.0,40030.0,10270.0,-0.39768416937825407,1.255034624184759,0.18703860022603236,1.3142221988229572,2.0484733521094,-0.6205302016690467,-0.6311272703679753,100016.3,100000.0,162990610.0
